t_ps,Te_1p0mW,Tl_1p0mW,Ts_1p0mW,Te_2p0mW,Tl_2p0mW,Ts_2p0mW,Te_2p5mW,Tl_2p5mW,Ts_2p5mW,Te_3p0mW,Tl_3p0mW,Ts_3p0mW,Te_3p5mW,Tl_3p5mW,Ts_3p5mW,Te_4p0mW,Tl_4p0mW,Ts_4p0mW
47.0,11.139051438894793,16.55674610665758,7.694110921290783,16.32945846335912,23.54288853833791,10.452243052760677,18.544380533146416,25.644256062125162,11.789473965338177,20.66446926758221,27.35706651889528,13.022502640112693,23.000525227876768,29.201109352122312,14.143337426041489,26.32201701452335,31.1805739817502,16.029865842348464
47.25,11.120078950206258,16.500971766425607,7.695594016346253,16.3171026575272,23.501288609687418,10.454023950483743,18.532878021259823,25.602108428953336,11.791476250023946,20.653479015578995,27.313585629376476,13.024345293503526,22.99226425865234,29.158595233697064,14.145045570412039,26.32474771560949,31.142068968103924,16.05362384674243
47.5,11.10103002736285,16.4451036854552,7.697059457439885,16.30467883652268,23.459702180197866,10.45579100611906,18.521281109971774,25.559983527670195,11.79346313401544,20.64236005943008,27.27014098880605,13.026171065556916,22.98382509169815,29.116130029908515,14.146734622827386,26.327181887088894,31.103672980784,16.07764324154862
47.75,11.08190460511231,16.38914132302563,7.698507235019662,16.29218745565695,23.41812911649579,10.4575442435384,18.509590493773914,25.517881279366122,11.795434642034598,20.631113419413122,27.22673250753095,13.027980003612392,22.9752091363477,29.073713570450664,14.148404670772791,26.329325191637796,31.06538631586184,16.101924036697334
48.0,11.062702629732064,16.333084172332217,7.699937339326468,16.27962896752573,23.37656928830036,10.45928368644519,18.497806864226785,25.475801607676914,11.797390798705445,20.61974011223905,27.183360096781417,13.029772154633942,22.966417798828598,29.031345685305777,14.150055801219626,26.331183113508377,31.027209259106414,16.126465059000825
48.25,11.043424051086628,16.276931657381798,7.70134976039728,16.267003822247233,23.33502256848655,10.46100935837634,18.485930910022667,25.43374443881961,11.79933162855572,20.60824115037964,27.140023657360477,13.031547565213584,22.9574524822736,28.989026206081515,14.151688100624217,26.33276093755725,30.989142082419537,16.15126386828032
48.5,11.024068808662422,16.22068316696698,7.702744488053918,16.254312467647193,23.2934888331501,10.462721282704159,18.473963317038752,25.391709701629022,11.801257156018504,20.59661754092117,27.09672308453406,13.033306281573381,22.948314586730895,28.94675496601996,14.153301654926949,26.33406372850101,30.951185040094476,16.17631668190674
48.75,11.004636838209187,16.164338129459505,7.704121511902574,16.241555349405747,23.251967961674104,10.464419482638304,18.461904768265402,25.349697323673354,11.803167405433681,20.58487028563447,27.05345827547194,13.035048349569413,22.939005509150526,28.90453180000665,14.15489654955152,26.335096310740212,30.913338364933338,16.201618310781868
49.0,10.98512807980552,16.107896016992292,7.705480821340801,16.22873291117703,23.210459836797362,10.466103981227773,18.449755942581703,25.307707218700376,11.80506240104733,20.573000381276476,27.0102291293746,13.03677381469632,22.929526643351476,28.862356544579914,14.156472869404377,26.33586324914333,30.87560226426677,16.22716210985191
49.25,10.965542483043942,16.05135634845833,7.706822405567495,16.21584559468935,23.16896434468424,10.467774801362932,18.437517513821184,25.265739298649326,11.806942167010655,20.56100881982977,26.967035547496106,13.038482722091869,22.91987937997336,28.820229037940255,14.158030698874295,26.336368831230594,30.837976915927793,16.252939946213203
49.5,10.945880010564562,15.99471869267859,7.708146253595006,16.20289383981573,23.127481374158723,10.46943196577755,18.425190151195384,25.223793477963458,11.808806727380803,20.54889658869209,26.923877433167586,13.040175116541548,22.910065106415722,28.778149119959895,14.159570121832129,26.336617051231528,30.800462464239143,16.278942187664015
49.75,10.926140638776968,15.937982633585252,7.709452354261377,16.189878083724825,23.086010801256297,10.471075497049764,18.41277451973738,25.181869673624306,11.810656106122007,20.536664670825953,26.880754691821235,13.04185104248316,22.90008520676773,28.73611663219239,14.161091221630661,26.33661159650242,30.76305901607948,16.30515771414682
50.0,10.906324342844899,15.881147664466795,7.710740696227715,16.176798758758704,23.04455249048499,10.472705417600642,18.40027128064798,25.1399678051872,11.812490327106813,20.524314044876647,26.837667231014798,13.04351054401142,22.889941061730376,28.69413141788239,14.162594081104643,26.336355836790368,30.725766637098687,16.331573953975887
50.25,10.886431090035128,15.824213294076248,7.712011267969863,16.163656292605435,23.003106309008597,10.474321749694385,18.3876810915676,25.098087794817832,11.814309414117405,20.511845685265232,26.794614960456567,13.045153664882546,22.879634048532935,28.65219332197545,14.164078782570922,26.33585281680566,30.688585348155488,16.358176946005365
50.5,10.86646084982411,15.767179082595339,7.713264057783767,16.150451109110012,22.961672127245734,10.475924515439575,18.375004606791244,25.0562295673298,11.81611339084697,20.499260562261767,26.751597792030807,13.046780448518833,22.869165540845312,28.610302191127968,14.165545407828716,26.33510525250887,30.651515122049908,16.38495142798371
50.75,10.84641360142236,15.7100446450869,7.714499053796084,16.137183628881107,22.920249818937418,10.477513736790648,18.362242477440184,25.014393050223205,11.817902280901095,20.486559642042984,26.708615639823638,13.048390938013211,22.8585369086874,28.568457873717154,14.166994038160011,26.334115531448663,30.61455588062109,16.411880950368737
51.0,10.826289338727257,15.652809655149104,7.71571624397771,16.123854269743813,22.878839261217188,10.479089435549545,18.34939535160055,24.972578173724063,11.819676107799216,20.473743886737775,26.665668420149288,13.049985176133795,22.847749518336524,28.526660219851124,14.168424754330061,26.33288571738836,30.57770749227556,16.438948013838633
51.25,10.806088073556708,15.595473840010849,7.716915616159233,16.110463447081496,22.837440334683336,10.480651633367456,18.336463874436774,24.93078487082466,11.82143489497608,20.460814254463298,26.622756051576786,13.05156320532839,22.836804732232665,28.484909081254557,14.169837636588008,26.331417559337137,30.54096976999991,16.46613422770209
51.5,10.78580982768534,15.538036866166458,7.718097158038768,16.097011574097735,22.796052923473304,10.482200351746684,18.323448688285957,24.88901307732476,11.823178665783232,20.447771699353087,26.579878454876877,13.053125067728983,22.82570390867337,28.443204305499524,14.171232764667117,26.329712504938858,30.504342468494592,16.493420485504778
51.75,10.765454616223096,15.480498367236839,7.719260857172633,16.083499062020824,22.754676915340152,10.483735612042578,18.310350432737803,24.84726273187365,11.824907443490513,20.43461717131052,26.537035545678233,13.054670805155677,22.814448400906514,28.40154573356313,14.172610217783577,26.32777171788086,30.46782528088543,16.520787153361866
52.0,10.745022455162871,15.422858035938976,7.720406700977899,16.0699263202671,22.71331220173092,10.485257435465478,18.2971697447036,24.805533776002306,11.82662125128756,20.421351614737,26.49422722849325,13.056200459118232,22.803039556829972,28.35993320754772,14.17397007463635,26.32559609935577,30.431417841715998,16.548214266007157
52.25,10.72451337130604,15.365115630288413,7.721534676744201,16.05629375657474,22.671958677866947,10.486765843082773,18.28390725825653,24.763826147852583,11.828320112284983,20.407975968131385,26.451453408662843,13.05771407081862,22.791478719078736,28.318366571320894,14.175312413408045,26.323186313250595,30.39511972789019,16.575681725278255
52.5,10.703927408705264,15.30727097784766,7.722644771649332,16.042601777116563,22.630616242826147,10.488260855820942,18.270563603150855,24.722139771456018,11.830004049513088,20.394491164434317,26.408713993772917,13.059211681154967,22.779767225093142,28.27684567052407,14.176637311765887,26.320542814328338,30.358930459521332,16.60316949574374
52.75,10.683264633059167,15.24932397721832,7.72373697277748,16.0288507865273,22.589284797015075,10.489742494467553,18.2571394041262,24.68047457076807,11.831673085920885,20.38089813133067,26.366008893679762,13.060693330725623,22.767906407162908,28.235370352581207,14.177944846862832,26.317665878757772,30.322849501325994,16.63065779245365
53.0,10.66252512746951,15.191274499818759,7.7248112671332105,16.015041186475123,22.547964223363476,10.491210779671517,18.243635281419714,24.63883047250789,11.833327244376875,20.367197791494505,26.323338020536088,13.062159059833213,22.755897592451394,28.193940466707772,14.179235095338774,26.314555636299193,30.28687626452262,16.658127256313914
53.25,10.641708972663926,15.133122361776824,7.725867641635217,16.00117337375405,22.50665439796461,10.49266573194152,18.23005185123109,24.597207406198724,11.834966547670062,20.353391062788035,26.2807012888177,13.06360890848873,22.743742103003893,28.152555863919904,14.18050813332185,26.311212103419635,30.251010109184236,16.685559113290363
53.5,10.620816251352414,15.07486744525341,7.726906083118023,15.987247740879063,22.465355200437266,10.494107371646583,18.216389726088405,24.555605304209763,11.836591018511097,20.339478858423867,26.238098615350804,13.065042916415607,22.731441255742986,28.111216397043687,14.18176403642986,26.307635216606972,30.215250346985417,16.71293531450612
53.75,10.599847059948015,15.016509711003543,7.727926578346071,15.973264676909125,22.42406651407372,10.495535719017395,18.202649515137974,24.514024101799148,11.838200679533472,20.325462087097865,26.195529919339847,13.066461123053813,22.71899636245352,28.06992192072462,14.183002879771745,26.30382486518191,30.179596244278596,16.740238655211304
54.0,10.578801516264047,14.958049203351912,7.72892911403243,15.959224568058804,22.382788225919832,10.49695079414781,18.188831824375995,24.472463737158147,11.839795553294781,20.31134165309874,26.15299512239589,13.067863567563915,22.706408729759374,28.028672291437257,14.184224737949188,26.299780922959698,30.14404702543202,16.767452871523787
54.25,10.557679764730343,14.899486051945159,7.729913676860646,15.945127798156951,22.341520226857842,10.498352616996552,18.174937256835594,24.430924151456445,11.841375662278047,20.297118456399076,26.11049414856555,13.069250288831133,22.693679659093846,27.98746736749493,14.185429685058253,26.29550327818841,30.10860187636054,16.794562714729356
54.5,10.536481971904559,14.840820365452132,7.730880253502032,15.930974748995117,22.30026241169176,10.499741207389008,18.160966412739814,24.3894052888884,11.842941028893039,20.28279339273165,26.06802692436033,13.070621325469387,22.6808104466651,27.946307009059613,14.186617794691136,26.29099186128226,30.073259948182947,16.82155400369748
54.75,10.515208305536467,14.78205220603195,7.73182883061159,15.916765800596611,22.25901467923514,10.501116585019137,18.146919889628645,24.34790709672037,11.844491675477684,20.26836735365423,26.02559337878653,13.071976715825308,22.667802383417893,27.905191078151958,14.187789139937976,26.28624666996807,30.03802036094354,16.84841365661484
55.0,10.493858939906048,14.72318171793019,7.732759394832945,15.902501331428477,22.21777693240122,10.502478769451434,18.13279828246616,24.306429525339023,11.846027624299433,20.253841226605243,25.983193443375438,13.07331649798226,22.654656754992697,27.8641194386614,14.18894379338873,26.281267791567956,30.002882207340335,16.87512970376025
55.25,10.4724340686355,14.664209140863491,7.733671932816544,15.888181718572554,22.176549078295352,10.50382778012296,18.118602183732715,24.26497252830057,11.847548897556708,20.239215894829265,25.94082704795317,13.074640709764047,22.641374841671908,27.823091955680663,14.1900818271351,26.27605542224349,29.967844556409364,16.90169128338559
55.5,10.450933913131143,14.605134815880627,7.734566431242937,15.873807337867266,22.1353310283096,10.505163636345415,18.10433218349603,24.223536061783093,11.849055517380302,20.224492236251063,25.898494109339428,13.075949388736403,22.62795791792952,27.782108487533044,14.19120331277161,26.2706098831219,29.93290645712134,16.928088622977594
55.75,10.429358728036242,14.545959179294202,7.735442876849301,15.85937856402766,22.094122698124337,10.506486357307256,18.08998886881135,24.18212007185294,11.850547505833733,20.209671122676625,25.856194543275866,13.077242572208318,22.614407251580744,27.741168888431606,14.192308321395528,26.26493163331358,29.898066941854143,16.954313008276422
56.0,10.407708791581362,14.486682622212996,7.736301256446679,15.84489577024047,22.052923996331476,10.507795962075269,18.07557282201742,24.140724494539448,11.852024884911154,20.194753420122733,25.8139282679801,13.078520297235361,22.60072410372272,27.70027301434998,14.193396923608368,26.259021279903866,29.863325029711923,16.980356742389205
56.25,10.38598438636356,14.427305535262668,7.737141556917418,15.83035932571134,22.011734813330875,10.509092469593188,18.06108462072385,24.09934926835048,11.853487676537107,20.179739989171434,25.771695204174108,13.079782600623238,22.586909728874257,27.659420723150344,14.194469189517894,26.252879585061088,29.82867972952073,17.00621309722866
56.5,10.36418581030504,14.36782841715722,7.7379637652281605,15.815769595072371,21.970555040975903,10.510375898680996,18.046524838387136,24.05799433486927,11.85493590256735,20.16463168526085,25.729495275113457,13.081029518931343,22.57296537508784,27.618611874592254,14.195525188740243,26.24650747036066,29.794130040337727,17.031876259349215
56.75,10.342313389631949,14.308251883369648,7.738767868454336,15.80112693934429,21.929384575218105,10.511646268036014,18.031894044771196,24.016659638802178,11.856369584789878,20.14942935892484,25.68732840661731,13.082261088476365,22.55889228403783,27.577846330341636,14.196564990402084,26.23990601850881,29.759674954646254,17.05734127202917
57.0,10.320367487443423,14.248576673054835,7.7395538538097455,15.786431716704422,21.88822331619904,10.512903596234334,18.017192806312455,23.975345128027904,11.857788744925974,20.134133855991635,25.645194527099072,13.083477345335877,22.5446916910891,27.53712395398009,14.197588663142888,26.23307647307418,29.72531346308222,17.082603975222113
57.25,10.298348506891399,14.188803600852548,7.740321708677652,15.771684283060326,21.847071168345426,10.514147901732457,18.002421686411367,23.934050753648037,11.859193404631387,20.118746017749466,25.603093567597714,13.084678325351941,22.530364825349537,27.496444611014383,14.198596275117222,26.22602023635008,29.691044556836076,17.10766094476293
57.5,10.27625687077476,14.128933415760304,7.741071420621977,15.756884992483268,21.805928040467283,10.515379202869061,17.98758124566766,23.892776470038896,11.860583585497563,20.103266681085945,25.56102546180972,13.085864064134707,22.515912909709492,27.455808168886204,14.199587893997116,26.218738865533997,29.656867229776147,17.132509431966632
57.75,10.25409301434593,14.068966952180245,7.741802977392083,15.742034197540809,21.76479384585897,10.516597517866911,17.972672042072393,23.851522234904596,11.861959309052923,20.08769667860625,25.518990146121624,13.087034597065998,22.501337160870417,27.415214496982045,14.200563586974484,26.211234067485282,29.622780480370906,17.157147304537432
58.0,10.231857401559955,14.008905180122113,7.742516366947473,15.727132249556746,21.723668502402976,10.517802864834849,17.95769463116688,23.810288009331202,11.863320596764153,20.072036838734615,25.476987559643106,13.088189959302897,22.48663878936507,27.374663466643348,14.201523420763587,26.20350769231473,29.58878331341765,17.181572989510748
58.25,10.209550537074051,13.948749212989295,7.743211577490662,15.712179498818957,21.682551932676326,10.518995261769836,17.942649566176392,23.769073757842126,11.864667470037578,20.056287985802282,25.435017644240663,13.089330185781305,22.471818999570694,27.33415495117675,14.20246746160356,26.195561726041714,29.554874741586477,17.205785418760193
58.5,10.187172974040847,13.888500303767191,7.743888597504702,15.697176294749937,21.64144406405964,10.520174726559082,17.927537398124496,23.72787944845454,11.865999950220525,20.040450940124998,25.393080344571676,13.090455311219493,22.456878989716788,27.29368882586459,14.20339577526094,26.18739828253653,29.52105378678972,17.229783977444953
58.75,10.164725304842213,13.828159691242073,7.744547415781643,15.682122986050702,21.600344828848733,10.521341276982202,17.91235867593279,23.68670505273205,11.86731805860272,20.024526517977172,25.351175604612504,13.09156537012145,22.441819951888665,27.253264967975475,14.204308427032295,26.17901959494688,29.487319481387598,17.25356845564588
59.0,10.142208139175258,13.767728640646531,7.745188021428374,15.667019920612184,21.559254158235586,10.52249493071319,17.897113946286616,23.645550539387393,11.868621816417356,20.008515530513638,25.30930335492691,13.09266039677801,22.426643072027762,27.212883256775182,14.205205481746843,26.170428006784046,29.453670869241364,17.27713900332062
59.25,10.119622116858745,13.707208572614592,7.745810403889775,15.651867443343397,21.51817196241275,10.523635705319744,17.88180375200106,23.60441586145508,11.869911244839491,19.992418782810766,25.267463524115275,13.09374042526747,22.41134952985875,27.17254357079798,14.206087003768964,26.161625962823315,29.420107006625216,17.30049608861901
59.5,10.096967923560774,13.646601074938896,7.746414552985795,15.636665894619577,21.477098149310937,10.524763618261748,17.86642863115531,23.56330097178448,11.871186364984572,19.976237074193172,25.22565604350727,13.094805489458352,22.39594049816585,27.132245779981368,14.206953056999236,26.152615999953202,29.386626963008105,17.323640459533326
59.75,10.074246301220521,13.585907909328872,7.74700045895479,15.621415611214111,21.43603263147356,10.525878686892103,17.850989117676388,23.52220582661975,11.872447197909038,19.959971198626942,25.18388084719456,13.095855623012532,22.380417142214913,27.09198975368808,14.207803704875403,26.143400738086722,29.353229821716518,17.346573108798097
60.0,10.051458046416005,13.525130894536026,7.747568112494224,15.606116927193456,21.3949753261625,10.526980928458135,17.835485741885545,23.48113038565439,11.873693764611222,19.94362194504485,25.142137872063834,13.096890859388356,22.364780619890368,27.05177536327615,14.208639010374833,26.13398287122933,29.319914680488452,17.36929524191454
60.25,10.028603984141398,13.464271845335752,7.748117504774973,15.590770174584284,21.353926155467672,10.528070360103209,17.81991903093107,23.440074612087418,11.874926086032389,19.927190097616634,25.100427057830707,13.097911231843812,22.349032081867726,27.011602482108156,14.20945903601715,26.12436515878179,29.286680651928776,17.391808248148617
60.5,10.005684973912798,13.403332747465749,7.748648627464627,15.575375683876516,21.312885046420195,10.52914699886854,17.804289509134026,23.39903847268117,11.876144183057828,19.91067643597513,25.05874834707436,13.098916773439694,22.33317267175806,26.97147098556084,14.210263843866953,26.1145504171396,29.25352686387535,17.41411367432956
60.75,9.982701928534448,13.342315782133607,7.7491614727701075,15.559933784408178,21.271851931108856,10.530210861695124,17.788597698266912,23.358021937820542,11.87734807651807,19.894081735406793,25.017101685272927,13.09990751704279,22.31720352622926,26.931380751035007,14.211053495536515,26.10454151163679,29.22045245968463,17.43621320126494
61.0,9.959655826705522,13.281223335378252,7.749656033487986,15.5444448046653,21.230826746799757,10.531261965425768,17.772844117780824,23.31702498157362,11.878537787190123,19.877406767013692,24.975487020839605,13.100883495329084,22.30112577510795,26.891331657965733,14.211828052188594,26.09434134887016,29.187456598445074,17.458108622585776
61.25,9.936547714601959,13.220057897855265,7.750132303054664,15.528909072520827,21.189809436059015,10.53230032680722,17.757029284993184,23.276047581753662,11.879713335798787,19.860652297852496,24.933904305159444,13.101844740786923,22.284940541465403,26.851323587832805,14.212587574539237,26.083952869428472,29.154538455091824,17.47980182583272
61.5,9.913378678790005,13.158821961717186,7.7505902755695795,15.513326915429916,21.14879994687844,10.533325962492357,17.741153715245208,23.23508971998231,11.880874743017987,19.84381909105507,24.89235349262669,13.102791285720205,22.268648941690316,26.811356424171475,14.213332122860615,26.0733790409892,29.121697218833678,17.501294775597884
61.75,9.890149848959224,13.09751821283128,7.7510299458230945,15.497698660594114,21.10779823280422,10.534338889042425,17.72521792203622,23.19415138175407,11.882022029472157,19.82690790593435,24.850834540682854,13.10372316225156,22.252252085550666,26.77143005258338,14.21406175698391,26.062622851684846,29.08893209247957,17.52258949854314
62.0,9.866862418795982,13.036149565752133,7.751451309346681,15.482024634891093,21.066804246934904,10.535339122929102,17.70922241714031,23.153232556502015,11.88315521573765,19.809919498078443,24.809347409855036,13.104640402325503,22.235751076246746,26.73154436074772,14.214776536302207,26.051687304050414,29.05624229472928,17.543688070130127
62.25,9.8435176602216,12.974719173552026,7.751854362472016,15.466305162601648,21.025817920550093,10.536326680533817,17.693167710594665,23.11233323372978,11.884274322344,19.79285461929074,24.767892058960058,13.105543037711312,22.219147010456943,26.691699238432673,14.215476519773421,26.04057540950021,29.023627060318432,17.564592602901676
62.5,9.820116924515117,12.913230312400957,7.752239102389384,15.450540563688481,20.984839182487697,10.537301578146057,17.67705430926126,23.07145338656237,11.88537936977277,19.77571401634356,24.72646843294532,13.106431100003409,22.202440978377734,26.651894577506948,14.216161765923243,26.02929018322005,28.991085639935374,17.585305236163805
62.75,9.796661613730242,12.851686291456643,7.752605527177516,15.434731154783577,20.943867966821482,10.538263831964192,17.66088271547569,23.030592985336096,11.886470378455465,19.75849843013034,24.68507647603797,13.107304620621688,22.185634063758926,26.61213027195162,14.216832332848107,26.017834639460823,28.958617300107417,17.605828126929
63.0,9.773153186197915,12.790090653667242,7.7529536358410125,15.418877250155195,20.902904212983557,10.539213458096937,17.644653427574415,22.98975200415426,11.887547368773934,19.74120859605986,24.64371613547832,13.108163630814019,22.16872734393114,26.572406217552935,14.217488278218157,26.00621178721951,28.926221323060343,17.626163441992663
63.25,9.74959317886681,12.728447208874293,7.7532834283708585,15.402979162428828,20.861947865890997,10.540150472565013,17.628366940507156,22.948930420952564,11.888610361061247,19.7238452444733,24.602387361556296,13.109008161658977,22.15172188951298,26.53272230448465,14.218129659279546,25.994424626291664,28.893897006554933,17.64631335102517
63.5,9.725983222228459,12.666760039335534,7.753594905814161,15.38703720313105,20.820998876076526,10.54107489130304,17.612023746322212,22.908128217563227,11.889659375602724,19.70640910099102,24.56109010764886,13.109838244068623,22.134618763515956,26.493078417056143,14.218756532855155,25.982476143677975,28.86164366370367,17.666280020571815
63.75,9.70232503605287,12.60503333719102,7.753888070338643,15.371051683105986,20.780057199822945,10.541986730161568,17.59562433455421,22.867345379780886,11.89069443263706,19.688900886802422,24.519824330258373,13.110653908791305,22.11741902123359,26.453474441312817,14.219368955346717,25.97036931032654,28.829460622770398,17.68606560886285
