t_ps,m_1p0mW,chi2q_1p0mW,eta_1p0mW,phi_1p0mW,m_chi2q_1p0mW,m2_chi2q2_1p0mW,m2_chi2q_1p0mW,m2_1p0mW,m_2p0mW,chi2q_2p0mW,eta_2p0mW,phi_2p0mW,m_chi2q_2p0mW,m2_chi2q2_2p0mW,m2_chi2q_2p0mW,m2_2p0mW,m_2p5mW,chi2q_2p5mW,eta_2p5mW,phi_2p5mW,m_chi2q_2p5mW,m2_chi2q2_2p5mW,m2_chi2q_2p5mW,m2_2p5mW,m_3p0mW,chi2q_3p0mW,eta_3p0mW,phi_3p0mW,m_chi2q_3p0mW,m2_chi2q2_3p0mW,m2_chi2q_3p0mW,m2_3p0mW,m_3p5mW,chi2q_3p5mW,eta_3p5mW,phi_3p5mW,m_chi2q_3p5mW,m2_chi2q2_3p5mW,m2_chi2q_3p5mW,m2_3p5mW,m_4p0mW,chi2q_4p0mW,eta_4p0mW,phi_4p0mW,m_chi2q_4p0mW,m2_chi2q2_4p0mW,m2_chi2q_4p0mW,m2_4p0mW
80.0,0.7092940745056283,0.3452523123913322,0.9385099044700796,0.17625380770894883,0.24488541938853803,0.059968868629100155,0.17369577690511576,0.5030980841287959,0.5724746540422285,0.3281480523946696,0.9446263047944331,0.16717119882584233,0.18785644276926955,0.035290043089923846,0.10754305208394128,0.3277272295207692,0.4917170757823482,0.2011489647665054,0.9795606637535845,0.10126535934763646,0.09890838075163262,0.00978286778290993,0.04863493975355988,0.24178568261594355,0.40175227892608195,0.03227358427985526,0.9994790721959771,0.01613959475848557,0.012965986033544824,0.00016811679382207944,0.005209114437500382,0.16140489362230034,0.29001319302568473,2.612015791067693e-06,0.9999999999965887,1.3060078955353316e-06,7.575190398010515e-07,5.738350956611071e-13,2.196905155104537e-07,0.08410765212895308,0.08797098454092171,2.9267212259388775e-16,1.0,1.4633606129694388e-16,2.5746654772265644e-17,6.628902319622293e-34,2.264958568951429e-18,0.007738894121099087
80.25,0.7091831993419933,0.3452183149744943,0.9385224104975708,0.1762356953852754,0.2448230290850638,0.05993831557038599,0.1736243790391434,0.5029408102289453,0.572231186914582,0.3280736293859532,0.944652154870526,0.16713180653388177,0.18773396233889866,0.035244040615463025,0.10742722809336543,0.32744853127767126,0.491391380808659,0.20080928355535604,0.9796303545919678,0.10109198104783566,0.09867595112546396,0.009736943330514952,0.04848851187614948,0.24146548913304053,0.4013451810987213,0.032121393465213754,0.9994839748999745,0.016063459877168708,0.012891766477439497,0.00016619764290883276,0.005174048351570379,0.1610779543911654,0.2894861321033136,2.4931993045957616e-06,0.9999999999968919,1.2465996522991723e-06,7.217466232500982e-07,5.209181881729191e-13,2.0893563832329842e-07,0.08380222068013712,0.0872409390839467,2.353139041650201e-16,1.0,1.1765695208251004e-16,2.0529005978866188e-17,4.214400864803237e-34,1.790969760056243e-18,0.007610981452248899
80.5,0.7090735592865751,0.34518435057647245,0.938534902982888,0.17621760089355465,0.24476109607328428,0.0599079941509955,0.17355362156756704,0.5027853124793321,0.5719896853107491,0.32799926560705117,0.944677977811082,0.16709244666893425,0.18761219671673401,0.0351983363568785,0.10731224136046305,0.3271722001018898,0.49106829656566703,0.20047189355103703,0.9796994538612653,0.10091978441226739,0.09844539127540149,0.009691495063366895,0.04834341059835198,0.2411480718919059,0.4009415248050126,0.03197047064344713,0.9994888138477771,0.015987959689107416,0.012818289248517585,0.00016430853925866151,0.00513938443669234,0.16075410631296855,0.2889637395050159,2.3798107474365267e-06,0.9999999999971683,1.1899053737193865e-06,6.876790128934857e-07,4.729024247741589e-13,1.9871429914481967e-07,0.08350004274872269,0.08651695206057923,1.8911468647730798e-16,1.0,9.455734323865399e-17,1.6361626263908726e-17,2.677028139998278e-34,1.4155580351077052e-18,0.007485182993852564
80.75,0.7089651486087553,0.3451504193097408,0.9385473818887942,0.1761995242929701,0.24469961831830456,0.05987790320512393,0.1734835012655425,0.5026315819418344,0.5717501388386297,0.32792496184061193,0.9447037733606409,0.16705311964232628,0.18749114246102222,0.03515292850133933,0.10719808673310274,0.3268982212619923,0.4907478091214905,0.20013678684191008,0.9797679656697272,0.10074876513298785,0.09821668966728213,0.009646518129199203,0.04819962527338404,0.2408334121575429,0.40054129136939853,0.03182081028055604,0.9994935897908945,0.01591309141496001,0.012745548442194549,0.0001624490050923279,0.005105118432247831,0.16043332609186542,0.28844599044600633,2.271602157823212e-06,0.99999999999742,1.1358010789125828e-06,6.552345343126015e-07,4.293322949558518e-13,1.8899977422422607e-07,0.08320108940437758,0.08579897319365214,1.5191972794060816e-16,1.0,7.595986397030408e-17,1.3034556665163166e-17,1.698996674573495e-34,1.1183515779054742e-18,0.007361463801085038
81.0,0.7088579615300422,0.34511652128371206,0.9385598471791925,0.17618146564107204,0.24463859376751157,0.05984804156054555,0.1734140148896143,0.5024796096245268,0.5715125371855185,0.3278507188664131,0.9447295412649994,0.16701382586382355,0.1873707961574399,0.0351078152526729,0.10708475910640909,0.3266265801602287,0.4904299046486803,0.19980395544258894,0.9798358941116089,0.10057891886816277,0.09798983481613806,0.009602007727294023,0.04805714534541852,0.24052149137371365,0.40014446225142486,0.03167240687721142,0.9994983034715988,0.015838852292944475,0.012673538218090094,0.00016061857096539024,0.0050712461351005425,0.16011559067048198,0.2879328602987693,2.168336851305372e-06,0.9999999999976491,1.0841684256535355e-06,6.243354316875829e-07,3.897947312605205e-13,1.7976668663167265e-07,0.0829053320398306,0.08508695262323318,1.2198782153786487e-16,1.0,6.099391076893243e-17,1.0379571991803732e-17,1.0773551473303649e-34,8.831661503160423e-19,0.007239789506708328
81.25,0.7087519922236568,0.345082656604714,0.9385722988191336,0.17616342499376514,0.2445780203504231,0.05981840803853197,0.17334515917748042,0.5023293864810024,0.5712768701174029,0.3277765374612793,0.9447552812712372,0.16697456574158764,0.18725115441879933,0.03506299483117303,0.10697225342224218,0.32635726233113604,0.4901145694232919,0.19947339129625033,0.9799032432667896,0.10041024124321839,0.09776481528656555,0.009557959108016281,0.04791596034892274,0.2402122911609788,0.39975101904454696,0.031525254968047006,0.9995029556230435,0.01576523957848062,0.012602252799115957,0.00015881677561282596,0.005037763398703599,0.15980087722715375,0.28742432459176914,2.069788912596389e-06,0.9999999999978579,1.0348944562989334e-06,5.949076802505495e-07,3.5391514802109004e-13,1.7099093819047035e-07,0.08261274236703467,0.084380840903163,9.791157080867361e-17,1.0,4.8955785404336807e-17,8.261860678985467e-18,6.82583418789662e-35,6.971427515175709e-19,0.007120126311524907
81.5,0.7086472348142332,0.3450488253759712,0.9385847367748223,0.17614540240529886,0.2445178959785812,0.059789001453792255,0.1732769308478159,0.502180903409859,0.5710431274782657,0.3277024183989999,0.9447809931277443,0.16693533968213292,0.18713221388475604,0.03501846547341008,0.10686056466868282,0.3260902534401588,0.48980178982396627,0.19914508627690808,0.9799700172004054,0.1002427278519733,0.09754161969307776,0.009514367572349015,0.047776059907998124,0.23990579331476083,0.3993609434749457,0.03137934912098249,0.999507546969378,0.01569225054384764,0.012531686470585276,0.00015704316579705005,0.005004666132225148,0.15948916317319878,0.2869203590081706,1.9757427100187805e-06,0.9999999999980482,9.87871355010033e-07,5.668808076663644e-07,3.213538501004696e-13,1.6264964485047497e-07,0.08232329241337749,0.08368058899762215,7.855352771221171e-17,1.0,3.927676385610586e-17,6.57340546679891e-18,4.32096594309418e-35,5.500664411819222e-19,0.0070024409749889615
81.75,0.7085436833776434,0.3450150276975893,0.9385971610136223,0.17612739792825904,0.24445821854548958,0.05975982061443434,0.17320932660015811,0.5020341512543581,0.5708112991893934,0.3276283624502479,0.9448066765842466,0.16689614809028402,0.1870139712215195,0.03497422543204332,0.10674968787952338,0.32582553928228325,0.48949155233101777,0.19881903219164812,0.9800362199624952,0.10007637425774994,0.09732023670044043,0.009471228471429753,0.04763743373572067,0.2396019798034295,0.39897421740035105,0.031234683936576,0.9995120782258623,0.015619882477856381,0.012461833579342725,0.00015529729615923392,0.004971950299691679,0.15918042615022257,0.28642093938457186,1.8859924315248388e-06,0.9999999999982215,9.429962157629784e-07,5.401877239095372e-07,2.9180277706256634e-13,1.5472107532618337e-07,0.08203695451794059,0.08298614827772448,6.299603041053207e-17,1.0,3.149801520526603e-17,5.227797920556455e-18,2.7329871098174394e-35,4.338348134012776e-19,0.006886700805972474
82.0,0.7084413319409438,0.34498126366654336,0.9386095715040599,0.1761094116135621,0.2443989859265959,0.05973086432194842,0.1731423431148536,0.5018891208022586,0.5705813752486927,0.3275543703824989,0.944832331391832,0.16685699136913312,0.18689642312156587,0.03493027297563538,0.10663961813376462,0.3255631057806894,0.4891838435255293,0.19849522078282197,0.9801018555876623,0.09991117599446453,0.09710065502398937,0.009428537206087793,0.04750007163348162,0.23930083276640954,0.3985908228088756,0.0310912540474054,0.9995165500989764,0.015548132685536167,0.012392688532915102,0.00015357872907384546,0.0049396119191487484,0.15887464402745646,0.2859260417097463,1.8003416413024764e-06,0.9999999999983794,9.001708206517245e-07,5.14764559222845e-07,2.6498255143188983e-13,1.4718459283105034e-07,0.08175370132780357,0.08229747051814067,5.0498564240607426e-17,1.0,2.5249282120303713e-17,4.155904101799822e-18,1.7271538903356584e-35,3.4202039529409073e-19,0.006772873653684232
82.25,0.7083401744824435,0.34494753337667106,0.9386219682158257,0.17609144351045122,0.24434019597931966,0.059702131371212344,0.17307597705306574,0.5017458027858185,0.5703533457300087,0.3274804429599525,0.9448579573029765,0.16681786991999883,0.18677956630335418,0.034886606388469084,0.10653035055511804,0.32530293898541485,0.48887865008845405,0.1981736437301996,0.9801669280947485,0.09974712856769606,0.0968828634299302,0.009386289226382507,0.047363963490328335,0.2390023345123091,0.39821074181785615,0.030949054117477556,0.9995209632865303,0.015476998487835607,0.012324245798681712,0.00015188703450632384,0.004907647061838642,0.1585717948991273,0.28543564212339767,1.7186028561593048e-06,0.9999999999985232,8.593014280800754e-07,4.905505098029364e-07,2.4063980266792077e-13,1.4002059975956124e-07,0.08147350579439636,0.08161450789374994,4.046307133475593e-17,1.0,2.0231535667377964e-17,3.3023736548558043e-18,1.0905671756285684e-35,2.695216007223409e-19,0.006660927898738971
82.5,0.7082402049318915,0.3449138369186674,0.938634351119776,0.17607349366649386,0.24428184654312202,0.05967362055051741,0.1730102250568416,0.5016041878819677,0.5701272007824505,0.32740658094345165,0.9448835540715687,0.16677878414238395,0.18666339751104288,0.034843223970365614,0.10642188031151273,0.32504502507203265,0.4885759587997238,0.19785429265308252,0.9802314414865239,0.09958422745573459,0.09666685073562094,0.009344480031142818,0.047229099282305786,0.23870646751706942,0.39783395667270555,0.030808078841666475,0.999525318477769,0.015406477221337986,0.012256499903064837,0.00015022178987382837,0.004876051851394916,0.15827185708186015,0.28494971691492754,1.6405971407865722e-06,0.9999999999986542,8.20298570393654e-07,4.6748769083857326e-07,2.1854474108558146e-13,1.332104851656646e-07,0.08119634116989734,0.08093721297631763,3.2408312008893887e-17,1.0,1.6204156004446943e-17,2.6230384512667967e-18,6.880330716824115e-36,2.123014217752511e-19,0.006550832444373799
82.75,0.7081414171707846,0.3448801743800853,0.938646720187932,0.17605556212758208,0.2442239354396209,0.05964533064161612,0.17294508374923936,0.5014642667126472,0.5699029306297199,0.3273327850904051,0.9449091214529356,0.16673973443393453,0.18654791351421013,0.034800124036505224,0.10631420261460788,0.3247893503403433,0.48827575653736294,0.19753715911237638,0.9802953997493876,0.09942246811060867,0.09645260580983701,0.009303105167507805,0.047095469071798214,0.23841321442213412,0.397460449745776,0.030668322945181237,0.9995296163534776,0.015336566237991574,0.012189445430740435,0.00014858257990899885,0.004844822463053688,0.15797480911211453,0.2844682425222152,1.56615372103325e-06,0.9999999999987735,7.830768605169451e-07,4.455209965419563e-07,1.9848895835973783e-13,1.2673657489303623e-07,0.08092218100367785,0.08026553873120207,2.594614376089924e-17,1.0,1.297307188044962e-17,2.0825812069657948e-18,4.3371444836071064e-36,1.6715950252858655e-19,0.006442556707810099
83.0,0.7080438050327955,0.3448465458453392,0.9386590753934777,0.17603764893793464,0.2441664604727503,0.05961726041979114,0.1728805497345158,0.5013260298453194,0.5696805255694424,0.32725905615470835,0.9449346592038677,0.16670072119039878,0.1864331111075739,0.034757304917248995,0.10620731271930894,0.3245359012130761,0.48797803027660974,0.19722223461262403,0.9803588068530843,0.09926184595909233,0.09624011757301967,0.00926216023046865,0.046963063006871475,0.23812255803263985,0.39709020353523256,0.03052978118306053,0.9995338575860822,0.015267262904853343,0.01212307702386762,0.00014696899652662696,0.004813955122880894,0.1576806297436524,0.2839911955304089,1.4951096144803827e-06,0.9999999999988823,7.475548072404698e-07,4.2459796686529266e-07,1.8028343346614015e-13,1.2058208422985541e-07,0.08065099913879095,0.0795994385140889,2.076353566035229e-17,1.0,1.0381767830176144e-17,1.6527657801313043e-18,2.731634723973039e-36,1.3155922809375193e-19,0.00633607061175822
83.25,0.7079473623043255,0.3448129513957126,0.9386714167107562,0.17601975414010107,0.24410941942896436,0.05958940865394604,0.17281661959837558,0.5011894677936519,0.5694599759725041,0.32718539488666715,0.9449601670826425,0.16666174480558657,0.18631898711071573,0.03471476495796306,0.10610120592328949,0.32428466423460495,0.4876827670890428,0.19690951060399947,0.9804216667504311,0.09910235640369185,0.09602937499750767,0.009221640862411952,0.046831871320615885,0.23783448131562557,0.39672320066393435,0.030392448339691826,0.9995380428397507,0.015198564603845057,0.012057389381335819,0.00014538063869314977,0.004783446107014881,0.1573892979450363,0.28351855267072806,1.427309277526856e-06,0.9999999999989814,7.136546387636703e-07,4.046686605779167e-07,1.6375672485392515e-13,1.1473107295825305e-07,0.0803827697085044,0.07893886606775073,1.660912498485552e-17,1.0,8.30456249242776e-18,1.3111054926820424e-18,1.718997612941021e-36,1.0349718088752007e-19,0.006231344576062288
83.5,0.7078520827251759,0.34477939110936917,0.9386837441152652,0.17600187777496776,0.24405281007748494,0.05956177410671694,0.1727532899082795,0.5010545710183693,0.5692412722823927,0.3271118020329195,0.9449856448490507,0.16662280567132895,0.1862055383678053,0.034672502518844205,0.10599587756651738,0.3240356260696772,0.48738995414171415,0.19659897848426308,0.9804839833770587,0.0989439948236126,0.09582036710775284,0.009181542752664522,0.04670188433048987,0.23754896739826223,0.39635942387832473,0.030256319228354613,0.99954217277049,0.015130468731521473,0.011992377258029313,0.00014381711229889866,0.004753291740924022,0.1571007928971575,0.2830502908192747,1.3626042682233373e-06,0.9999999999990716,6.813021341118795e-07,3.856855343922006e-07,1.4875333143939735e-13,1.0916840267449974e-07,0.08011746713287597,0.07828377551883538,1.3280302887701008e-17,1.0,6.640151443850504e-18,1.039632250082927e-18,1.0808352154124896e-36,8.138633768763358e-20,0.006128349509483409
83.75,0.7077579599893304,0.3447458650613683,0.9386960575836509,0.1759840198817663,0.243996630170591,0.059534355534604164,0.1726905572138086,0.5009213299282587,0.569024405014539,0.32703827833635996,0.9450110922644186,0.16658390417743815,0.18609276174732642,0.03463051597474719,0.10589132303078479,0.32378877350215013,0.48709957869628806,0.19629062960067784,0.9805457606511638,0.09878675657570583,0.0956130829805193,0.00914186163703967,0.046573092437664186,0.23726599956610134,0.39599885604733004,0.030121388690786864,0.9995462480262425,0.015062972698850206,0.011928035464108583,0.00014227803003303207,0.004723488398678982,0.15681509399079402,0.28258638699585586,1.300852924230637e-06,0.9999999999991539,6.50426462115502e-07,3.6760332787132954e-07,1.351322066620762e-13,1.0387969627081202e-07,0.07985506611537162,0.07763412137468069,1.0613814802140119e-17,1.0,5.3069074010700594e-18,8.2399418659772845e-19,6.789664195468521e-37,6.397006469435934e-20,0.006027056801618653
84.0,0.7076649877458527,0.34471237332368376,0.9387083570936999,0.17596618049808363,0.2439408774439485,0.0595071516881235,0.17262841804708437,0.5007897348813379,0.5688093647556651,0.3269648245360632,0.9450365090916337,0.1665450407116677,0.18598065414180562,0.03458880371501392,0.10578753773924351,0.3235440934337433,0.48681162810818596,0.195984455251889,0.9806070024732744,0.09863063699539658,0.09540751174506801,0.009102593297385289,0.046445486126367425,0.23698556126134274,0.39564148016126605,0.029987651596773662,0.9995502692469802,0.014996073931002763,0.011864358864307884,0.00014076301126108106,0.004694032502239209,0.15653218082419748,0.28212681836281644,1.2419200552104739e-06,0.9999999999992288,6.209600276053966e-07,3.503789538375043e-07,1.2276541129226397e-13,9.885129946746723e-08,0.07959554163952562,0.0769898585201543,8.478914039366767e-18,1.0,4.239457019683384e-18,6.527903922953975e-19,4.261352962731789e-37,5.025823994613868e-20,0.005927438314953376
84.25,0.7075731595998872,0.3446789159652261,0.9387206426243309,0.17594835965987396,0.24388554961697903,0.05948016131197594,0.1725668689232409,0.5006597761861674,0.5685961421631365,0.3268914413672094,0.9450618950951669,0.16650621565967338,0.18586921246754237,0.03454736414330441,0.10568451715594494,0.3233015728828017,0.4865260898257398,0.19568044668977097,0.980667712726024,0.09847563139759466,0.0952036425833284,0.009063733561134142,0.04631905596323406,0.23670763608112383,0.39528727933075264,0.029855102843757624,0.9995542370647972,0.014929769867156524,0.011801342377248768,0.0001392716819050476,0.004664920520753382,0.15625203320070846,0.28167156222388195,1.1856766489791596e-06,0.9999999999992971,5.928383244897187e-07,3.339713940103372e-07,1.1153689201720789e-13,9.407024428897929e-08,0.0793388689656422,0.07635094221452106,6.7705295370382935e-18,1.0,3.3852647685191467e-18,5.169363094441188e-19,2.6722314802170573e-37,3.946857429095569e-20,0.005829466377045134
84.5,0.7074824691137666,0.3446454930518682,0.9387329141555838,0.17593055740147256,0.24383064439326718,0.05945338314523592,0.17250590634094945,0.5005314441033116,0.5683847279643202,0.3268181295610104,0.9450872500410968,0.16646742940497447,0.18575843366434286,0.03450619567743007,0.10558225678538571,0.3230611989830742,0.4862429513893537,0.19537859512124095,0.980727895273939,0.09832173507758872,0.09500146473005779,0.009025278300856414,0.04619379259665488,0.23643220777582938,0.3949362367856374,0.029723737356470187,0.9995581521040002,0.014864057960307217,0.011738980974769005,0.00013780367432598864,0.004636148969873464,0.15597463112640103,0.2812205960230106,1.131999590876605e-06,0.9999999999993593,5.659997954384234e-07,3.18341599644123e-07,1.0134137406397909e-13,8.952421439083888e-08,0.07908502362753732,0.07571732808833673,5.403594748352072e-18,1.0,2.701797374176036e-18,4.091457564173872e-19,1.6740024999435593e-37,3.0979423474606e-20,0.0057331137728368255
84.75,0.7073929098082219,0.34461210464647474,0.9387451716686095,0.17591277375561165,0.24377615946100523,0.05942681592155745,0.1724455267829936,0.5004047288469432,0.5681751129559488,0.3267448898446361,0.9451125736971319,0.1664286823289152,0.18564831469525517,0.034465296749188495,0.10548075217205814,0.3228229589825052,0.4859622004306718,0.19507889171003817,0.9807875539632338,0.09816894331192248,0.09480096747298689,0.008987223433814317,0.046069686756129255,0.23615926024742043,0.39458833587392544,0.029593550086583063,0.9995620149811981,0.014798935677091545,0.011677269681266473,0.0001363586272090252,0.0046077144110819816,0.1556999548077538,0.2807738973432569,1.0807713957438533e-06,0.9999999999994159,5.403856978720319e-07,3.0345239692011314e-07,9.208335719656189e-14,8.52015121414131e-08,0.07883398142932177,0.07508897214036547,4.310678714983404e-18,1.0,2.155339357491702e-18,3.2368443393545525e-19,1.047716127721161e-37,2.4305131442049368e-20,0.005638353737096582
85.0,0.707304475163688,0.34457875080893496,0.9387574151456562,0.17589500875343775,0.24372209249347299,0.059400458369397,0.17238572671689173,0.5002796205865802,0.5679672880034866,0.32667172294114216,0.9451378658326338,0.16638997481062695,0.18553885254630686,0.0344246658042002,0.10537999890000471,0.3225868402420355,0.4856838246717521,0.1947813275784669,0.9808466926216196,0.09801725135925242,0.09460214015295122,0.008949564921518625,0.04594672925161848,0.23588877754778123,0.39424356006071876,0.029464536012379125,0.999565826305389,0.01473440049761958,0.0116162035730576,0.00013493618545071614,0.00457961345103227,0.15542798464934957,0.28033144390564296,1.0318799519224231e-06,0.9999999999994676,5.159399759613032e-07,2.892683968596983e-07,8.367620542177992e-14,8.109102736794979e-08,0.07858571844222265,0.07446583073452487,3.4372008854769016e-18,1.0,1.7186004427384508e-18,2.5595401933848193e-19,6.551246001552398e-38,1.9059828679880702e-20,0.005545159946982909
85.25,0.7072171586216982,0.344545431596198,0.9387696445700562,0.17587726242453078,0.24366844114954983,0.059374309212251626,0.17232650259556312,0.5001561094489483,0.5677612440405005,0.32659862956939817,0.9451631262186391,0.16635130722699085,0.18543004422624412,0.03438430130174685,0.10527999259237739,0.3223528302344168,0.48540781192424637,0.19448589380910436,0.9809053150581221,0.09786665446118756,0.09440497216400869,0.008912298769287254,0.04582491097290084,0.23562074387708454,0.3939018929271625,0.029336690138442267,0.9995695866780466,0.014670449915316712,0.011555777777750029,0.0001335360000487414,0.004551842740901375,0.15515870125160178,0.2798932135680408,9.85218276794993e-07,0.9999999999995147,4.926091383975763e-07,2.757559095581181e-07,7.604132165622502e-14,7.718220768659971e-08,0.0783402110014449,0.0738478605968561,2.7389799770892217e-18,1.0,1.3694899885446109e-18,2.0226781152566493e-19,4.091226757938191e-38,1.4937045148778465e-20,0.005453506514732691
85.5,0.7071309535863634,0.344512147062312,0.938781859926211,0.1758595347969249,0.24361520307425813,0.05934836716891203,0.1722678508580357,0.5000341855199596,0.567556972068034,0.3265256104440166,0.9451883546278818,0.16631267995260032,0.1853218867662725,0.03434420171461113,0.10518072891100068,0.32212091654303515,0.4851341500885857,0.19419258144647394,0.9809634250629096,0.0977171478431113,0.09420945295354359,0.008875421025805944,0.04570422288892797,0.23535514358217438,0.3935633181693996,0.02921000749536566,0.9995732966932043,0.014607081436774843,0.011495987473629144,0.0001321577279938382,0.004524398975755339,0.15489208540850807,0.27945918432406425,9.406842833357936e-07,0.9999999999995576,4.7034214166796616e-07,2.6288286252748785e-07,6.910739941064608e-14,7.346503033470686e-08,0.07809743570307132,0.07323501881251779,2.181374238774812e-18,1.0,1.090687119387406e-18,1.5975298341381504e-19,2.552101570961466e-38,1.1699512745666587e-20,0.005363367980469835
85.75,0.7070458534259292,0.34447889725846464,0.9387940611995754,0.17584182589713038,0.2435623758993341,0.05932263095372853,0.17220976793019166,0.4999138388468005,0.567354463153985,0.32645266627528263,0.9452135508348147,0.16627409335972448,0.1852143772198,0.03430436552891837,0.10508220355593928,0.32189108686074647,0.484862827153171,0.19390138149868338,0.9810210264071316,0.09756872671498558,0.09401557202235719,0.008838927782691032,0.04558465604718268,0.2350919611549658,0.39322781959753494,0.029084483139480186,0.9995769569375383,0.014544292581613733,0.01143682788905906,0.00013080103216395913,0.004497278893926973,0.15462811810543148,0.27902933430196997,8.981805571568046e-07,0.9999999999995967,4.490902785784627e-07,2.506187229464357e-07,6.280974429130228e-14,6.992997542735379e-08,0.07785736940100052,0.07262726282280617,1.7362548761963126e-18,1.0,8.681274380981563e-19,1.2609943922088837e-19,1.590106857182252e-38,9.158257114103933e-21,0.005274719305132963
86.0,0.7069618514744018,0.34444568223302796,0.9388062483766413,0.17582413575015723,0.24350995724382493,0.05929709927688945,0.1721522502255469,0.4997950594401142,0.5671537084324855,0.32637979776908366,0.9452387146156319,0.16623554781827146,0.18510751266218045,0.0342647912439793,0.1049844122650689,0.32166332898872074,0.4845938311935704,0.1936122849390291,0.9810781228427674,0.09742138627213753,0.09382331892474532,0.008802815174054474,0.04546620157303855,0.2348311812308626,0.3928953811346108,0.02896011215260287,0.999580567990449,0.014482080882352394,0.01137829430189798,0.00012946558122060403,0.0044704792764059765,0.15436678051691108,0.27860364176356855,8.576141436285645e-07,0.9999999999996323,4.2880707181433483e-07,2.389344236428622e-07,5.708965880154675e-14,6.65680005695807e-08,0.07761998920392284,0.07202455042220031,1.3808875044963483e-18,1.0,6.904437522481742e-19,9.94578016949836e-20,9.891854317998682e-39,7.163403453061546e-21,0.005187535863520075
86.25,0.7068789410332446,0.3444125020316044,0.9388184214449193,0.1758064643795402,0.24345794471471072,0.05927177084471114,0.1720952941460649,0.49967783727628123,0.5669546991032859,0.3263070056268409,0.9452638457482888,0.16619704369575242,0.1850012901904598,0.034225477372134716,0.1048873508136518,0.3214376308352974,0.4843271503717205,0.19332528270756696,0.9811347181024833,0.09727512169602905,0.09363268326856317,0.008767079376071069,0.045348850669121074,0.2345727885871912,0.39256598681558963,0.028836889641802095,0.9995841304241412,0.014420443884288927,0.011320382038926295,0.00012815104950724505,0.004443996946240578,0.1541080540044977,0.2781820851031492,8.188963446101222e-07,0.9999999999996647,4.094481723051068e-07,2.2780229262699077e-07,5.189388452611314e-14,6.337051675425404e-08,0.07738527247233573,0.07142683975543002,1.0973544329556285e-18,1.0,5.4867721647781425e-19,7.838055923763245e-20,6.14351206640401e-39,5.598475644607363e-21,0.005101793437447878
86.5,0.7067971153731293,0.3443793566970756,0.9388305803929207,0.1757888118073646,0.24340633590754698,0.059246644359937595,0.17203889608299713,0.4995621622997766,0.5667574264311414,0.3262342905454407,0.9452889440125242,0.16615858135724584,0.18489570692312318,0.03418642243860146,0.10479101501391587,0.3212139804148506,0.48406277293513356,0.19304036571264924,0.9811908158995001,0.0971299281550091,0.09344365471527727,0.00873171660654796,0.04523259461467028,0.23431676814165067,0.39223962078634494,0.028714810739178705,0.9995876448037027,0.01435937914538837,0.01126308647528712,0.00012685711694979565,0.00441782876795043,0.15385192011461568,0.2777646428464137,7.819425243382506e-07,0.9999999999996942,3.9097126216916517e-07,2.1719598599923736e-07,4.7174096334180914e-14,6.032936547875284e-08,0.07715319681559578,0.07083408931456968,8.714321936031902e-19,1.0,4.357160968015951e-19,6.172710583327974e-20,3.810235594552918e-39,4.372383327724433e-21,0.005017468209024435
86.75,0.7067163677357461,0.3443462462696529,0.9388427252101385,0.17577117805429346,0.24335512840712778,0.05922171852204965,0.17198305241775144,0.4994480244256063,0.566561881745203,0.3261616532171671,0.94531400918988,0.16612016116536218,0.18479075999984457,0.03414762498132015,0.10469540071463813,0.32099236584666546,0.4838006872161098,0.19275752483242917,0.9812464199274693,0.09698580080504958,0.09325622298000558,0.00869672312449652,0.045117424764905475,0.23406310495078012,0.39191626730266005,0.028593870601662505,0.9995911116871815,0.014298884236178274,0.011206403033938835,0.00012558346895907353,0.004391971646950513,0.15359836057645007,0.2773512936494209,7.466719241068313e-07,0.9999999999997212,3.733359620534503e-07,2.070904240827319e-07,4.288644374676574e-14,5.7436797021752876e-08,0.0769237400890073,0.07024625793615638,6.912322109703373e-19,1.0,3.4561610548516864e-19,4.8556476185601977e-20,2.3577313795629318e-39,3.410910750604631e-21,0.004934536754033014
87.0,0.7066366913356575,0.34431317078693047,0.9388548558870269,0.1757535631395958,0.24330431978816572,0.05919699202758201,0.17192775952278216,0.49933541354180533,0.5663680564384163,0.32608909432963595,0.9453390410637221,0.16608178348020952,0.1846864465812393,0.03410908355080496,0.1046005038007339,0.3207727753538291,0.4835408816309568,0.1924767509163352,0.9813015338603579,0.09684273479046561,0.0930703778315468,0.008662095229706878,0.0450033325503924,0.233811784208443,0.39159591072923394,0.028474064410823105,0.9995945316256628,0.014238956739651514,0.011150327185119142,0.00012432979633520696,0.004366422528985666,0.15334735729985816,0.2769420162975393,7.130074853290691e-07,0.9999999999997458,3.5650374266456476e-07,1.9746173062227056e-07,3.899113506034214e-14,5.468544982013316e-08,0.07669688039094652,0.06966330479833022,5.475871797372389e-19,1.0,2.7379358986861944e-19,3.814673260569331e-20,1.4551732084902648e-39,2.6574274605708143e-21,0.004852976035425058
