t_ps,Te_1p0mW,Ts_1p0mW,Tl_1p0mW,m_1p0mW,meq_1p0mW,tau_m_ps_1p0mW,dm_dt_per_ps_1p0mW,Ts_minus_TN_1p0mW,above_TN_1p0mW,Te_2p0mW,Ts_2p0mW,Tl_2p0mW,m_2p0mW,meq_2p0mW,tau_m_ps_2p0mW,dm_dt_per_ps_2p0mW,Ts_minus_TN_2p0mW,above_TN_2p0mW,Te_2p5mW,Ts_2p5mW,Tl_2p5mW,m_2p5mW,meq_2p5mW,tau_m_ps_2p5mW,dm_dt_per_ps_2p5mW,Ts_minus_TN_2p5mW,above_TN_2p5mW,Te_3p0mW,Ts_3p0mW,Tl_3p0mW,m_3p0mW,meq_3p0mW,tau_m_ps_3p0mW,dm_dt_per_ps_3p0mW,Ts_minus_TN_3p0mW,above_TN_3p0mW,Te_3p5mW,Ts_3p5mW,Tl_3p5mW,m_3p5mW,meq_3p5mW,tau_m_ps_3p5mW,dm_dt_per_ps_3p5mW,Ts_minus_TN_3p5mW,above_TN_3p5mW,Te_4p0mW,Ts_4p0mW,Tl_4p0mW,m_4p0mW,meq_4p0mW,tau_m_ps_4p0mW,dm_dt_per_ps_4p0mW,Ts_minus_TN_4p0mW,above_TN_4p0mW
1.0,260.00075249454954,4.76464143498518,14.281726417815998,0.8376782185628695,0.8260491738798936,30.0,-0.00038763482276586253,-10.23535856501482,0.0,373.76084356513223,5.179147612009141,15.667170564610254,0.8254843607308112,0.8091498578957571,30.0,-0.000544483427835137,-9.82085238799086,0.0,419.62394355432576,5.344458874148238,16.136991336273923,0.8204980009785311,0.8023108759847711,30.0,-0.0006062374997919987,-9.655541125851762,0.0,461.09185692701953,5.492014581319614,16.53010436644857,0.8160005642419773,0.796156827879214,30.0,-0.0006614578787587754,-9.507985418680386,0.0,499.2280423765351,5.625855788914416,16.869209108469608,0.8118866648769874,0.7905333309897221,30.0,-0.0007117777962421745,-9.374144211085584,0.0,534.7257727549857,5.748721061860496,17.168103492565997,0.8080831646534097,0.7853355519835455,30.0,-0.0007582537556621379,-9.251278938139503,0.0
1.25,252.87224111318423,4.897872309392036,15.645879426471277,0.8375592066692676,0.8206553353106676,30.0,-0.0005634623786200018,-10.102127690607965,0.0,366.5505870585553,5.364850893521005,17.191187873470792,0.8253167882919427,0.8014632079922736,30.0,-0.0007951193433223036,-9.635149106478995,0.0,412.3889794041525,5.550256354752639,17.714670599331907,0.8203112840724833,0.7937146273586984,30.0,-0.0008865552237928324,-9.449743645247361,0.0,453.8365042160643,5.715517944411577,18.152632153100768,0.8157967150445454,0.7867435861655063,30.0,-0.0009684376293013034,-9.284482055588423,0.0,491.9549886614697,5.865282396091798,18.530440936770532,0.8116671922389626,0.7803724582491877,30.0,-0.0010431577996591632,-9.134717603908202,0.0,527.436826871883,6.002678618927505,18.863496367860506,0.8078492518956304,0.7744813912579391,30.0,-0.0011122620212563753,-8.997321381072496,0.0
1.5,245.77415108575101,5.026895090870806,16.687461770424502,0.8373969862491683,0.8153978541844545,30.0,-0.0007333044021571236,-9.973104909129194,0.0,359.36555920620214,5.546081376710327,18.36615736907984,0.8250872881067147,0.7938899429723524,30.0,-0.0010399115044787447,-9.453918623289674,0.0,405.17810198152404,5.751495217054603,18.934384737573133,0.8200551922897844,0.7852177949649977,30.0,-0.0011612465774928915,-9.248504782945396,0.0,446.60444988861684,5.934397391084379,19.409772517476537,0.8155167909232165,0.7774146302077428,30.0,-0.0012700720238491225,-9.065602608915622,0.0,484.70465648979956,6.1000357976291575,19.819914724105626,0.8113655038368048,0.7702797847696139,30.0,-0.0013695239689063647,-8.899964202370843,0.0,520.1701631823978,6.251926459850425,20.181542670566067,0.8075274204010305,0.7636785335968521,30.0,-0.0014616295601392808,-8.748073540149575,0.0
1.75,238.70546659232576,5.151751715866597,17.533527527631446,0.8371930517225245,0.810277659576576,30.0,-0.0008971797381982801,-9.848248284133403,0.0,352.20500591660635,5.722913491761492,19.33022079822932,0.8247973158238806,0.7864301837306139,30.0,-0.00127890440310889,-9.277086508238508,0.0,397.9906853502711,5.948265402008562,19.937967615285338,0.819731124106801,0.7768197816736062,30.0,-0.0014303780811064943,-9.051734597991437,0.0,439.3951821308556,6.148757380836503,20.446417879906097,0.8151621167296783,0.7681684979726561,30.0,-0.0015664539585674077,-8.851242619163497,0.0,477.47663593405434,6.330233864270758,20.885138098133623,0.8109828378062901,0.7602528586257444,30.0,-0.001690999306018189,-8.669766135729242,0.0,512.9254635114407,6.496594731908842,21.272036133532623,0.8071188107770111,0.7529234254155004,30.0,-0.0018065128453836898,-8.503405268091157,0.0
2.0,231.6659253159247,5.27249206131926,18.246245058497934,0.8369488910220575,0.8052953056148923,30.0,-0.0010551195135721743,-9.727507938680741,0.0,345.06873583811944,5.895425040654247,20.15091008239199,0.8244483149703313,0.7790838619535021,30.0,-0.0015121484338943077,-9.104574959345753,0.0,390.8266186133604,6.140657354368402,20.79473287325654,0.8193404608176362,0.7685199041287782,30.0,-0.0016940185562952662,-8.859342645631598,0.0,432.20866877534183,6.358699774709264,21.33335752070009,0.8147339939883987,0.7590037428669565,30.0,-0.0018576750373814083,-8.641300225290735,0.0,470.2709690451241,6.555988620146107,21.79816128947045,0.8105204018599625,0.75028933884886,30.0,-0.0020077021003700865,-8.444011379853894,0.0,505.70283925466487,6.73680439455199,22.208129362396903,0.8066245252370065,0.742212710097225,30.0,-0.0021470605046593817,-8.26319560544801,0.0
2.25,224.65567552634235,5.389168279443192,18.861075597339983,0.8366659836074307,0.8004511944545946,30.0,-0.001207159638427872,-9.610831720556808,0.0,337.9568502665427,6.063691442865351,20.86671370303646,0.8240417166391546,0.7718509595828565,30.0,-0.0017396919018766016,-8.936308557134648,0.0,383.6860566907155,6.328756444677173,21.54417192054303,0.8188845671300133,0.7603176334192102,30.0,-0.0019522311236934375,-8.671243555322828,0.0,425.0451241209279,6.564318548978096,22.110913657646122,0.8142337023787423,0.7499191712454485,30.0,-0.0021438177044431255,-8.435681451021903,0.0,463.08792954123084,6.777401322299229,22.600017472605142,0.8099793755975812,0.7403872265105952,30.0,-0.0023197383028995323,-8.22259867770077,0.0,498.50262171368576,6.972662721008301,23.031478025092383,0.8060456306542323,0.731543449563624,30.0,-0.002483406036353608,-8.027337278991698,0.0
2.5,217.67512722703387,5.501832492313023,19.40031877468699,0.8363457997052762,0.7957456673957652,30.0,-0.0013533377436503661,-9.498167507686977,0.0,330.86962354118674,6.227783693711181,21.50181623670286,0.8235789404489338,0.7647316002489074,30.0,-0.001961578006667545,-8.772216306288819,0.0,376.569309695849,6.512641215852392,22.211095591168878,0.8183647930065506,0.7522126819877301,30.0,-0.0022050703672940194,-8.487358784147608,0.0,417.904905294702,6.765698388933542,22.80441521112659,0.813662502411046,0.7409139226237849,30.0,-0.0024249526595753706,-8.234301611066458,0.0,455.92792481022735,6.994561448870348,23.3164784090304,0.8093609139370527,0.7305449359270404,30.0,-0.002627199267000409,-8.005438551129652,0.0,491.32526878960203,7.204262723761364,23.76824073404468,0.8053831626389494,0.720913183688514,30.0,-0.0028156659650145134,-7.795737276238636,0.0
2.75,210.72487875260094,5.610535792600195,19.878982135468956,0.8359898000682775,0.7911790445236276,30.0,-0.0014936918514883287,-9.389464207399804,0.0,323.8074417036099,6.387767756759382,22.072488710398684,0.8230613959789467,0.7577260825760462,30.0,-0.0021778437800966817,-8.61223224324062,0.0,369.476785969518,6.6923830818510694,22.81219171879619,0.8177824759293154,0.7442050308057554,30.0,-0.002452581504118667,-8.30761691814893,0.0,410.78845876187427,6.96291473636086,23.430895619725423,0.8130216384576748,0.7319874891298411,30.0,-0.00270113831092779,-8.03708526363914,0.0,448.7914452642618,7.20754713380776,23.96487401417473,0.8086661508147166,0.7207613042791277,30.0,-0.0029301615511862977,-7.79245286619224,0.0,484.17131672284614,7.431683993954375,24.436008056478503,0.8046381297813383,0.7103199282035114,30.0,-0.0031439400525942298,-7.568316006045625,0.0
3.0,203.80567845803054,5.715327839739701,20.30768697617121,0.8355994359550899,0.7867516406194227,30.0,-0.0016282598445222396,-9.2846721602603,0.0,316.7707679122374,6.543704587939702,22.590243915955856,0.8224904843452033,0.7508348869563045,30.0,-0.002388519912963294,-8.456295412060298,0.0,362.40895972561117,6.868046647291122,23.35926725967778,0.8171389432457008,0.736294929708147,30.0,-0.0026948004512517922,-8.131953352708878,0.0,403.69628983238874,7.156034438095647,24.00240613935742,0.8123123417944863,0.7231397081202845,30.0,-0.0029724211224733932,-7.843965561904353,0.0,441.67903540306503,7.4164261594132395,24.55746446593859,0.8078962028126705,0.7110355753212709,30.0,-0.0032286875830466522,-7.5835738405867605,0.0,477.0413524812292,7.65499405362912,25.04722296027465,0.8038115177228018,0.6997621475125616,30.0,-0.0034683123403413396,-7.34500594637088,0.0
3.25,196.9184050326827,5.816256754602202,20.694246634967985,0.8351761491868412,0.7824637689332246,30.0,-0.0017570793417872228,-9.183743245397798,0.0,309.76012166195585,6.69565045137325,23.063552012231813,0.8218675997590902,0.7440586692202324,30.0,-0.0025936310179619244,-8.30434954862675,0.0,355.3663513800527,7.039690297065693,23.8610086685706,0.8164355144375937,0.7284828848565722,30.0,-0.002931754319367382,-7.960309702934307,0.0,396.62894400571736,7.345116629632785,24.527812497861213,0.8115358334990775,0.714370742699112,30.0,-0.00323883635999885,-7.654883370367215,0.0,434.59127604765825,7.621257148101699,25.103269103804685,0.8070521725667321,0.7013673717293623,30.0,-0.0035228266945789956,-7.378742851898301,0.0,469.93599677064907,7.874249868738609,25.61103944162507,0.8029042929165024,0.6892387168106268,30.0,-0.003788852536862523,-7.125750131261391,0.0
3.5,190.06405888575057,5.913369171496418,21.044588731468185,0.8347213722045351,0.7783157383523126,30.0,-0.0018801877950740842,-9.086630828503582,0.0,302.77606577986427,6.84365736546172,23.49884122856961,0.8211941309898275,0.737398247649047,30.0,-0.0027931961113593492,-8.15634263453828,0.0,348.3495149930222,7.20736688929292,24.324008332827113,0.8156735032389876,0.7207696400703478,30.0,-0.0031634621056213248,-7.79263311070708,0.0,389.5869949444555,7.530213689022464,25.013843111209983,0.8106933271377531,0.7056810568983477,30.0,-0.0035004090079801802,-7.469786310977536,0.0,427.52877282336453,7.822090788460132,25.609132962031527,0.8061351518947076,0.6917566629742893,30.0,-0.0038126162973472783,-7.177909211539868,0.0,462.85589298596614,8.089499354455107,26.134404797222466,0.8019174060247591,0.6787488806888201,30.0,-0.004105617511197967,-6.910500645544893,0.0
3.75,183.24376087414907,6.006710373189585,21.363323973351488,0.8342365280854807,0.7743078469106206,30.0,-0.0019976227058286686,-8.993289626810416,0.0,295.81919811700755,6.987773596701358,23.901114937723506,0.8204714626916005,0.7308545866905236,30.0,-0.0029872292000358977,-8.01222640329864,0.0,341.3590299787374,7.371124468314534,24.753398328277886,0.8148542195683651,0.7131561554893602,30.0,-0.0033899354693001644,-7.628875531685466,0.0,382.5710364137118,7.711372179485723,25.46573586682029,0.8097860312148442,0.6970713890037508,30.0,-0.00375715474036978,-7.288627820514277,0.0,420.4921483759028,8.018971015738318,26.080384805553326,0.8051462246266586,0.6822037322414121,30.0,-0.004098083079508219,-6.981028984261682,0.0,455.8016997067864,8.300782804309717,26.62272750614187,0.8008517949415919,0.6682922113212794,30.0,-0.00441865278734375,-6.699217195690283,0.0
4.0,176.45875649361344,6.096324475313222,21.6541130471684,0.8337230304951335,0.7704403729766839,30.0,-0.0021094219172816545,-8.90367552468678,0.0,288.89014625060116,7.128044157534322,24.274350616501494,0.8197009765775479,0.7244287792215178,30.0,-0.00317573991186767,-7.871955842465678,0.0,334.39549551968867,7.531006955074082,25.153258931958447,0.8139789712636823,0.7056435854322831,30.0,-0.003611179527713308,-7.468993044925918,0.0,375.5816767216754,7.888633741013822,25.88765594667618,0.8088151513792884,0.6885427248416847,30.0,-0.004009080884586791,-7.111366258986178,0.0,413.4820369361781,8.21193611350198,26.521262120314,0.8040864691391554,0.6727091440089106,30.0,-0.004379244171008161,-6.788063886498019,0.0,448.7740854209334,8.508134217372506,27.08030836708913,0.7997083874463471,0.6578685675537069,30.0,-0.004727993996421339,-6.491865782627494,0.0
4.25,169.7104246077547,6.182254632587684,21.91991594730543,0.8331822835617095,0.7667135652646437,30.0,-0.0022156239432355265,-8.817745367412316,0.0,281.9895642190652,7.264511284893803,24.621767910489808,0.8188840524345741,0.7181220284002896,30.0,-0.003358734134476149,-7.735488715106197,0.0,327.4595267820353,7.687054793821292,25.52689168580721,0.8130490656195001,0.6982332564493859,30.0,-0.0038271936390038047,-7.312945206178708,0.0,368.6195348093783,8.062035913371458,26.28297446103172,0.8077818923944308,0.6800962719413843,30.0,-0.0042561873484348815,-6.937964086628542,0.0,406.49908042773217,8.401019724505938,26.93519491949078,0.8029569606048226,0.6632737130071347,30.0,-0.004656108253256264,-6.598980275494062,0.0,441.7737247094158,8.711582518942468,27.510627922664163,0.7984881035010701,0.6474780552810282,30.0,-0.005033668274001398,-6.288417481057532,0.0
4.5,163.00029037391116,6.264543251788657,22.16315898897449,0.8326156816655356,0.7631276323224638,30.0,-0.0023162683114357242,-8.735456748211343,0.0,275.1181307096915,7.397214887547163,24.94601062004404,0.8180220689795854,0.7119356296956834,30.0,-0.003536214642796735,-7.602785112452837,0.0,320.5517523791682,7.839305545645046,25.877010982215065,0.8120658107319791,0.6909266460995193,30.0,-0.004037972154415329,-7.160694454354954,0.0,361.68523747697924,8.231612884913124,26.6544614271856,0.8066874598822262,0.6717334349818076,30.0,-0.004498467496680621,-6.768387115086876,0.0,399.5439256305419,8.58625177044267,27.325001405776106,0.8017587729722099,0.6538984747679275,30.0,-0.004928676606809412,-6.41374822955733,0.0,434.8012954282026,8.911152681187414,27.91654614212725,0.797191857205025,0.6371209889710947,30.0,-0.005335695607797675,-6.0888473188125865,0.0
4.75,156.33004244229872,6.343232217592942,22.385859864739622,0.8320246091399504,0.7596827312506653,30.0,-0.0024113959296428347,-8.656767782407059,0.0,268.2765483434558,7.52619295671179,25.24928096263803,0.8171164045616015,0.7058709534227066,30.0,-0.0037081817046298315,-7.47380704328821,0.0,313.6728127312414,7.987794425765836,26.205877031106624,0.811030516660538,0.683725362711967,30.0,-0.004243505131619033,-7.012205574234164,0.0,354.7794174107398,8.397396167642885,27.004425615472872,0.8055330618551207,0.6634557926673093,30.0,-0.004735908972927049,-6.602603832357115,0.0,392.61722208565084,8.767659285773792,27.693030120569425,0.8004929806913235,0.6445846577047997,30.0,-0.005196944099550793,-6.232340714226208,0.0,427.857476585257,9.106866753706177,28.300445609834597,0.7958205584172678,0.6267978539791929,30.0,-0.0056340901479358324,-5.893133246293823,0.0
5.0,149.70155472779953,6.418363109939173,22.589712160507833,0.8314104398820551,0.7563789566110728,30.0,-0.002501049442366077,-8.581636890060828,0.0,261.4655438066658,7.651481936504035,25.533433171645193,0.8161684377159625,0.699929428037616,30.0,-0.0038746336559448815,-7.348518063495965,0.0,306.8233591193985,8.132554785736161,26.515393139997304,0.8099444964163756,0.6766311262060907,30.0,-0.004443779007009496,-6.867445214263839,0.0,347.90271180103394,8.559415202553174,27.33481044450808,0.8043199100491745,0.6552650760034358,30.0,-0.004968494468191291,-6.440584797446826,0.0,385.7196205351168,8.945267173139625,28.041258530788042,0.7991606601988382,0.6353336565333408,30.0,-0.0054609001221832465,-6.054732826860375,0.0,420.9429467224237,9.29874481324802,28.66433080110759,0.7943751140549199,0.6165092692870066,30.0,-0.005928861492263778,-5.701255186751981,0.0
5.25,143.11691342911604,6.48997743148121,22.77615508006885,0.8307745368715508,0.7532163287537337,30.0,-0.002585273603927237,-8.510022568518789,0.0,254.68586873187994,7.773117058308802,25.800044908779977,0.8151795475778123,0.694112524100197,30.0,-0.0040355674492538445,-7.226882941691198,0.0,300.0040532553988,8.2736185423991,26.807180655851894,0.8088090667883227,0.6696457500102025,30.0,-0.004638777225937337,-6.726381457600899,0.0,341.0557614199749,8.717697900858479,27.64727142926344,0.8030492210713507,0.6471631478559082,30.0,-0.005196202440514748,-6.282302099141521,0.0,378.85177177774176,9.119098888138502,28.371369319323325,0.7977628911752228,0.6261470067996012,30.0,-0.005720529479187386,-5.8809011118614976,0.0,414.05838268023456,9.486805837488433,29.009906808837666,0.7928564290725181,0.6062559504868972,30.0,-0.00622001595285403,-5.513194162511567,0.0
5.5,136.57845016938367,6.558116828982668,22.946419082834236,0.8301182515982415,0.7501947823073388,30.0,-0.0026641156430300887,-8.44188317101733,0.0,247.93830118920187,7.8911326391728736,26.05047020476537,0.8141511141627762,0.6884217389956598,30.0,-0.0041909791722372115,-7.1088673608271264,0.0,293.21556730807475,8.411016556830981,27.082630392855076,0.8076255490160179,0.6627711240525908,30.0,-0.004828480832114239,-6.588983443169019,0.0,334.2392100359292,8.872271125741646,27.943229238502074,0.8017222173727285,0.6391519837127084,30.0,-0.005419007788667336,-6.127728874258354,0.0,372.0143258182938,9.289177058166624,28.68480734985582,0.7963007575842201,0.6170263604219501,30.0,-0.005975813238742333,-5.710822941833376,0.0,407.20445863564635,9.67106850033543,29.33863520372717,0.7912654071276483,0.5960386732231711,30.0,-0.006507557796815906,-5.32893149966457,0.0
5.75,130.08878247477912,6.622823327781247,23.10156640062145,0.8294429233953926,0.747314154030675,30.0,-0.002737625645490586,-8.377176672218752,0.0,241.22364780605986,8.005562343457548,26.28588191032783,0.8130845185221679,0.6828585825553464,30.0,-0.004340864532227384,-6.994437656542452,0.0,286.45858428176575,8.544778969639237,27.342947731099915,0.8063952693199491,0.6560091986327002,30.0,-0.005012869022908295,-6.455221030360763,0.0,327.4537041363361,9.023161120577829,28.22391494057623,0.8003401280581941,0.6312336534872103,30.0,-0.005636882485699461,-5.976838879422171,0.0,365.20793128247163,9.455524040113604,28.982821798827946,0.7947753485043461,0.6079734621339101,30.0,-0.006226729545681198,-5.544475959886396,0.0,400.38184538222833,9.851551880058386,29.651778090133277,0.7896029509414755,0.5858582376844883,30.0,-0.006791490441899572,-5.148448119941614,0.0
6.0,123.65086326689291,6.684139566381727,23.242521178232888,0.8287498786783847,0.7445741706334913,30.0,-0.0028058569348297794,-8.315860433618273,0.0,234.54274643978633,8.116439415833739,26.50730065455187,0.8119811427794543,0.6774245632868781,30.0,-0.004485219316419208,-6.883560584166261,0.0,279.73379875320467,8.674935495679573,27.589183423807608,0.8051195592973226,0.649361969131774,30.0,-0.005191919672184952,-6.3250645043204266,0.0,320.69989287027875,9.170393889043675,28.49040018587281,0.7989041895421376,0.6234103042115108,30.0,-0.005849796177687561,-5.829606110956325,0.0,358.43323501012725,9.618162415676366,29.266500763104997,0.7931877587626012,0.598990127037368,30.0,-0.006473254390841106,-5.381837584323634,0.0,393.5912097712864,10.028276063134895,29.950432127059656,0.7878699623699905,0.5757154353130318,30.0,-0.00707181756856529,-4.971723936865105,0.0
6.25,117.26804143533558,6.742109054022378,23.370091330647014,0.8280404300843605,0.7419744355873555,30.0,-0.002868866483233497,-8.257890945977621,0.0,227.89646945831936,8.223796886884188,26.715623871060092,0.8108423700559251,0.6721211752412811,30.0,-0.004624039827154799,-6.7762031131158125,0.0,273.04191788911965,8.801515677913185,27.822259077384963,0.803799756191569,0.6428314616904814,30.0,-0.005365609816702917,-6.198484322086815,0.0,313.97842822011785,9.313995529010715,28.743627394948746,0.7974156460593902,0.6156841436423542,30.0,-0.0060577167472345315,-5.686004470989285,0.0,351.6908818397362,9.777115421792887,29.536798048070963,0.7915390893824193,0.5900782195724628,30.0,-0.006715362326998553,-5.222884578207113,0.0,386.8332143240763,10.20126262361329,30.235556464581233,0.7860673422125827,0.5656110192459544,30.0,-0.00734854409888761,-4.798737376386709,0.0
6.5,110.94413624848463,6.796776441393886,23.484988328696407,0.8273158755072495,0.7395144153927906,30.0,-0.0029267153371486296,-8.203223558606114,0.0,221.2857276425784,8.327667748887151,26.91164264818929,0.8096695842905974,0.6669498857291978,30.0,-0.004757323285379989,-6.672332251112849,0.0,266.38366278747276,8.924549111157138,28.042990151396523,0.8024372030425381,0.6364197194117973,30.0,-0.005533916121024692,-6.075450888842862,0.0,307.289965353134,9.45399252021649,28.98442599310363,0.7958757500397289,0.6080574249078514,30.0,-0.006260610837729249,-5.54600747978351,0.0,344.9815145149262,9.932407308809308,29.794552260703547,0.7898304478611519,0.5812396345278306,30.0,-0.00695302711111071,-5.067592691190692,0.0,380.1085169507349,10.37053495628428,30.507992154341675,0.7841959897983489,0.5555456803129527,30.0,-0.00762167698284654,-4.6294650437157205,0.0
6.75,104.68352921346211,6.848187823219472,23.58784332005571,0.8265774970220527,0.7371934244950248,30.0,-0.002979469084234265,-8.151812176780528,0.0,214.7114747324173,8.428085115842896,27.096058656895565,0.8084641699612459,0.6619121232790702,30.0,-0.00488506822273919,-6.5719148841571045,0.0,259.7597701030194,9.044065633957128,28.252098814508106,0.8010332487248593,0.6301287892721017,30.0,-0.005696815315091919,-5.955934366042872,0.0,300.6351631452019,9.590411972334973,29.21353286130482,0.794285762354916,0.6005324319671129,30.0,-0.006458444346260102,-5.409588027665027,0.0,338.30577373663994,10.084063624734746,30.040507564460754,0.7880629482970188,0.5724762804556625,30.0,-0.0071862222613785455,-4.915936375265254,0.0,373.41777079575786,10.536118436426856,30.768483807090643,0.7822568024081697,0.5455200310146362,30.0,-0.007891225713117785,-4.463881563573144,0.0
7.0,98.49127803079297,6.896391081167316,23.679219712854003,0.8258265596856175,0.7350106084872827,30.0,-0.003027198373277825,-8.103608918832684,0.0,208.17471272424442,8.5250823555606,27.26949883243518,0.8072275117115718,0.6570092665221396,30.0,-0.005007274839647738,-6.474917644439399,0.0,253.17099396894986,9.160095489094553,28.45022981262182,0.7995892478796969,0.6239607098156874,30.0,-0.005854284602133649,-5.839904510905447,0.0,294.0146848912136,9.723281829790047,29.43160497266376,0.7926469524485377,0.5931114662079382,30.0,-0.006651182874686649,-5.2767181702099535,0.0,331.66429832862076,10.232111416932456,30.27532381780168,0.786237711390962,0.5637900663111843,30.0,-0.007414921502659255,-4.767888583067544,0.0,366.7616241760335,10.698040350249606,31.017690276291138,0.7802506746163741,0.5355346020411376,30.0,-0.008157202419174552,-4.301959649750394,0.0
7.25,92.37325871737563,6.941436274248078,23.759623860885725,0.8250643102000706,0.73296492529779,30.0,-0.0030699794967426882,-8.058563725751922,0.0,201.67649797904187,8.618693212727862,27.432524616965416,0.8059609938894249,0.6522426331395467,30.0,-0.005123945358329274,-6.381306787272138,0.0,246.6181082556807,9.272669464207647,28.637961860563887,0.7981065607467542,0.6179174991206271,30.0,-0.006006302054204238,-5.727330535792353,0.0,287.4291991620633,9.852631031700888,29.639228755627677,0.7909605983582558,0.5857968344229428,30.0,-0.0068387921311771,-5.147368968299112,0.0,325.05772550238896,10.376579343485288,30.49959038542871,0.7843558643535969,0.5551828921784672,30.0,-0.007639099072504325,-4.623420656514712,0.0,360.1407205979604,10.85632945635198,31.256200076924465,0.7781784976930602,0.5255898618788873,30.0,-0.008419621193805764,-4.143670543648019,0.0
7.5,86.33634380654834,6.98337609836945,23.829514249638738,0.8242919754196892,0.7310551233949713,30.0,-0.0031078950674905998,-8.016623901630549,0.0,195.21794822905397,8.708951908169668,27.585640420464298,0.8046660000009216,0.6476134696885343,30.0,-0.005235084343746243,-6.291048091830332,0.0,240.10190915739838,9.38181900106757,28.815814609553797,0.7965865529015094,0.6120011437316345,30.0,-0.0061528469723291625,-5.618180998932431,0.0,280.8793808373925,9.978489635390535,29.83693204037982,0.7892279866429404,0.5785908378471188,30.0,-0.007021238293194051,-5.021510364609465,0.0,318.48669124516954,10.517497696692164,30.713836771077194,0.7824185407535588,0.5466566444187695,30.0,-0.007858729877826308,-4.482502303307836,0.0,353.555698864142,11.011014820795227,31.48454240997808,0.7760411593528727,0.5156862857206096,30.0,-0.008678495787742102,-3.9889851792047732,0.0
7.75,80.38862692605893,7.022266434338497,23.8893101728551,0.8235107606737317,0.7292797161428758,30.0,-0.0031410348176951985,-7.977733565661503,0.0,188.80025063541834,8.795893233447552,27.729302450303866,0.8033439120846416,0.6431229414117982,30.0,-0.005340699022428116,-6.204106766552448,0.0,233.62321813721758,9.48757629037172,28.98425734068845,0.7950305949035116,0.6062135877520551,30.0,-0.006293900238381882,-5.51242370962828,0.0,274.3659123204572,10.100888892682725,30.025191280935882,0.7874504122269208,0.5714957630240884,30.0,-0.007198488306761079,-4.899111107317275,0.0,311.9518308006789,10.654898317324525,30.91853844709086,0.7804268803523152,0.5382131970805792,30.0,-0.0080737894423912,-4.345101682675475,0.0,347.00719321803774,11.162123160691527,31.703193896504686,0.7738395444669176,0.5058245307949173,30.0,-0.008933833789066677,-3.837876839308473,0.0
8.0,74.53970702524671,7.058167007244639,23.939399451732804,0.8227218478709504,0.7276369512678403,30.0,-0.003169496553437001,-7.941832992755361,0.0,182.424671044742,8.879552627436304,27.863924782223922,0.8019961100092835,0.6387721227774266,30.0,-0.0054407995743952315,-6.120447372563696,0.0,227.18288528792183,9.589974338741243,29.143716106649354,0.7934400618611608,0.6005567228973883,30.0,-0.0064294446321257505,-5.410025661258757,0.0,267.88948492114207,10.2198612932963,30.204436472990974,0.7856291781743103,0.5645138738598429,30.0,-0.007370510143815582,-4.780138706703699,0.0,305.4537792441526,10.788814369718093,31.114125496462844,0.7783820289849331,0.5298544221627866,30.0,-0.00828425356073822,-4.211185630281907,0.0,340.495833496761,11.309673463730219,31.912588895235825,0.7715745379887662,0.49600581557543466,30.0,-0.009185624080444384,-3.6903265362697812,0.0
8.25,68.80104903648518,7.091142190868767,23.980145659181943,0.8219263933410561,0.7261247739028159,30.0,-0.0031933873146080057,-7.908857809131233,0.0,176.09256461853525,8.959966249493716,27.989884179379345,0.8006239706993225,0.6345619880676898,30.0,-0.005535399421054421,-6.040033750506284,0.0,220.7817931368178,9.689047024833247,29.294578652068882,0.7918163329180562,0.5950323786801719,30.0,-0.006559465141262811,-5.310952975166753,0.0,261.45080042852794,10.335440565232128,30.375058304873807,0.7837655954078121,0.5576474056108616,30.0,-0.007537272993231685,-4.664559434767872,0.0,298.9931721689858,10.919279897721227,31.300989615648238,0.7762851385844075,0.5215822148219635,30.0,-0.008490097458748132,-4.080720102278773,0.0,334.02224522956845,11.453667484133257,32.11312661562125,0.7692470322842715,0.4862326271698038,30.0,-0.00943381350381559,-3.5463325158667427,0.0
8.5,63.18644158676979,7.1212619996547994,24.011895307637094,0.8211255253540998,0.7247407812611439,30.0,-0.0032128248030985278,-7.8787380003452006,0.0,169.80538805020686,9.037171043567849,28.10752415902003,0.7992288672900915,0.630493402367392,30.0,-0.005624515497423314,-5.962828956432151,0.0,214.42086093726465,9.78482913167727,29.43719806212971,0.7901607906658666,0.5896423135157296,30.0,-0.006683949238337901,-5.21517086832273,0.0,255.05057289793504,10.447661647294034,30.537413333114987,0.7818609823844631,0.5508985600940803,30.0,-0.007698747409679426,-4.552338352705966,0.0,292.57064646759795,11.046329005214771,31.47948848727805,0.7741373675147065,0.5133985453027845,30.0,-0.008691294073730734,-3.953670994785229,0.0,327.5870495521445,11.594075652012712,32.30517527520867,0.7668579419475702,0.476509835364552,30.0,-0.009678270219433939,-3.4059243479872876,0.0
